clade	species	position	GC_mean
fish	fGouWil2.1	three-prime-30kb-22900bp	0.3819742963476816
fish	fGouWil2.1	three-prime-30kb-23000bp	0.3824003925787517
fish	fGouWil2.1	three-prime-30kb-23100bp	0.3820013361481254
fish	fGouWil2.1	three-prime-30kb-23200bp	0.3819373431100542
fish	fGouWil2.1	three-prime-30kb-23300bp	0.3834018148008333
fish	fGouWil2.1	three-prime-30kb-23400bp	0.38147434631143656
fish	fGouWil2.1	three-prime-30kb-23500bp	0.38099209510281645
fish	fGouWil2.1	three-prime-30kb-23600bp	0.38224672690395606
fish	fGouWil2.1	three-prime-30kb-23700bp	0.3826715959075545
fish	fGouWil2.1	three-prime-30kb-23800bp	0.3826960424666977
fish	fGouWil2.1	three-prime-30kb-23900bp	0.3820624805921764
fish	fGouWil2.1	three-prime-30kb-24000bp	0.3808053072631153
fish	fGouWil2.1	three-prime-30kb-24100bp	0.3808934646122626
fish	fGouWil2.1	three-prime-30kb-24200bp	0.38055958871248274
fish	fGouWil2.1	three-prime-30kb-24300bp	0.37955358093523434
fish	fGouWil2.1	three-prime-30kb-24400bp	0.38206316529907525
fish	fGouWil2.1	three-prime-30kb-24500bp	0.3822912075236537
fish	fGouWil2.1	three-prime-30kb-24600bp	0.3816851579958331
fish	fGouWil2.1	three-prime-30kb-24700bp	0.3818284906001201
fish	fGouWil2.1	three-prime-30kb-24800bp	0.3822923980044526
fish	fGouWil2.1	three-prime-30kb-24900bp	0.3828443145574359
fish	fGouWil2.1	three-prime-30kb-25000bp	0.38323957456856383
fish	fGouWil2.1	three-prime-30kb-25100bp	0.3833459187519133
fish	fGouWil2.1	three-prime-30kb-25200bp	0.3831245258963853
fish	fGouWil2.1	three-prime-30kb-25300bp	0.38376546068597317
fish	fGouWil2.1	three-prime-30kb-25400bp	0.38229716159561583
fish	fGouWil2.1	three-prime-30kb-25500bp	0.3821190376719508
fish	fGouWil2.1	three-prime-30kb-25600bp	0.381617877432384
fish	fGouWil2.1	three-prime-30kb-25700bp	0.38188108158976364
fish	fGouWil2.1	three-prime-30kb-25800bp	0.383556522214825
fish	fGouWil2.1	three-prime-30kb-25900bp	0.38249491524718493
fish	fGouWil2.1	three-prime-30kb-26000bp	0.3819516098376564
fish	fGouWil2.1	three-prime-30kb-26100bp	0.3823596112957392
fish	fGouWil2.1	three-prime-30kb-26200bp	0.3824829241387697
fish	fGouWil2.1	three-prime-30kb-26300bp	0.3826625104283174
fish	fGouWil2.1	three-prime-30kb-26400bp	0.3822260334446924
fish	fGouWil2.1	three-prime-30kb-26500bp	0.38154877540318605
fish	fGouWil2.1	three-prime-30kb-26600bp	0.38201936689506766
fish	fGouWil2.1	three-prime-30kb-26700bp	0.3827211461531859
fish	fGouWil2.1	three-prime-30kb-26800bp	0.38239789143167885
fish	fGouWil2.1	three-prime-30kb-26900bp	0.38211527037870835
fish	fGouWil2.1	three-prime-30kb-27000bp	0.381620074692013
fish	fGouWil2.1	three-prime-30kb-27100bp	0.3820702271673948
fish	fGouWil2.1	three-prime-30kb-27200bp	0.3819529502884546
fish	fGouWil2.1	three-prime-30kb-27300bp	0.38084904581320655
fish	fGouWil2.1	three-prime-30kb-27400bp	0.380860934733896
fish	fGouWil2.1	three-prime-30kb-27500bp	0.3815342928004197
fish	fGouWil2.1	three-prime-30kb-27600bp	0.38168514143310245
fish	fGouWil2.1	three-prime-30kb-27700bp	0.38207872312436975
fish	fGouWil2.1	three-prime-30kb-27800bp	0.38224399637516987
fish	fGouWil2.1	three-prime-30kb-27900bp	0.3820842252919297
fish	fGouWil2.1	three-prime-30kb-28000bp	0.38213656401848495
fish	fGouWil2.1	three-prime-30kb-28100bp	0.3820050926450292
fish	fGouWil2.1	three-prime-30kb-28200bp	0.38130508280099357
fish	fGouWil2.1	three-prime-30kb-28300bp	0.38242879838612126
fish	fGouWil2.1	three-prime-30kb-28400bp	0.3826262837636871
fish	fGouWil2.1	three-prime-30kb-28500bp	0.3816818701553666
fish	fGouWil2.1	three-prime-30kb-28600bp	0.3814547387163877
fish	fGouWil2.1	three-prime-30kb-28700bp	0.38122421896490305
fish	fGouWil2.1	three-prime-30kb-28800bp	0.38202267669729145
fish	fGouWil2.1	three-prime-30kb-28900bp	0.38224840006796174
fish	fGouWil2.1	three-prime-30kb-29000bp	0.38232542334484904
fish	fGouWil2.1	three-prime-30kb-29100bp	0.38195546765065935
fish	fGouWil2.1	three-prime-30kb-29200bp	0.38315558808369654
fish	fGouWil2.1	three-prime-30kb-29300bp	0.3827793751922742
fish	fGouWil2.1	three-prime-30kb-29400bp	0.38209211509262486
fish	fGouWil2.1	three-prime-30kb-29500bp	0.383054153911093
fish	fGouWil2.1	three-prime-30kb-29600bp	0.3819920691681999
fish	fGouWil2.1	three-prime-30kb-29700bp	0.3822147487429769
fish	fGouWil2.1	three-prime-30kb-29800bp	0.3829157719509072
fish	fGouWil2.1	three-prime-30kb-29900bp	0.3823400942566147
fish	fGouWil2.1	three-prime-30kb-30000bp	0.3828363005187917
fish	fGouWil2.1	five-prime-100bp	0.4428064139060068
fish	fGouWil2.1	five-prime-200bp	0.34944888175374816
fish	fGouWil2.1	five-prime-300bp	0.3328062439650434
fish	fGouWil2.1	five-prime-400bp	0.328240850670888
fish	fGouWil2.1	five-prime-500bp	0.3276420818706116
fish	fGouWil2.1	five-prime-600bp	0.3320985005064093
fish	fGouWil2.1	five-prime-700bp	0.3371567474270323
fish	fGouWil2.1	five-prime-800bp	0.34158798611432284
fish	fGouWil2.1	five-prime-900bp	0.3471285701677359
fish	fGouWil2.1	five-prime-1000bp	0.35091958043329996
fish	fGouWil2.1	five-prime-1100bp	0.35606525062227845
fish	fGouWil2.1	five-prime-1200bp	0.35961116852700287
fish	fGouWil2.1	five-prime-1300bp	0.36333071258626626
fish	fGouWil2.1	five-prime-1400bp	0.3639092483422613
fish	fGouWil2.1	five-prime-1500bp	0.3658052364516784
fish	fGouWil2.1	five-prime-1600bp	0.3672489993410869
fish	fGouWil2.1	five-prime-1700bp	0.3692534025056215
fish	fGouWil2.1	five-prime-1800bp	0.3692035782778263
fish	fGouWil2.1	five-prime-1900bp	0.3697698659452475
fish	fGouWil2.1	five-prime-2000bp	0.3694078074194066
fish	fGouWil2.1	three-prime-100bp	0.3479895398001468
fish	fGouWil2.1	three-prime-200bp	0.3483198123340322
fish	fGouWil2.1	three-prime-300bp	0.3511352315421772
fish	fGouWil2.1	three-prime-400bp	0.3520759273792146
fish	fGouWil2.1	three-prime-500bp	0.35418658747110027
fish	fGouWil2.1	three-prime-600bp	0.3561804848078582
fish	fGouWil2.1	three-prime-700bp	0.35850626841461997
fish	fGouWil2.1	three-prime-800bp	0.36189709539520637
fish	fGouWil2.1	three-prime-900bp	0.36416717257258957
fish	fGouWil2.1	three-prime-1000bp	0.36632247725794953
fish	fGouWil2.1	three-prime-1100bp	0.36821213699711636
fish	fGouWil2.1	three-prime-1200bp	0.3698119423363496
fish	fGouWil2.1	three-prime-1300bp	0.372416862292574
fish	fGouWil2.1	three-prime-1400bp	0.37135860505394325
fish	fGouWil2.1	three-prime-1500bp	0.3717898186084093
fish	fGouWil2.1	three-prime-1600bp	0.37212465575243414
fish	fGouWil2.1	three-prime-1700bp	0.371879170501601
fish	fGouWil2.1	three-prime-1800bp	0.3736594356822033
fish	fGouWil2.1	three-prime-1900bp	0.3737931674367157
fish	fGouWil2.1	three-prime-2000bp	0.37365916366445107
fish	fMasArm1.2	UTR5	0.4831818814576958
fish	fMasArm1.2	FirstCDS	0.5164803446829294
fish	fMasArm1.2	InternalCDS	0.5072116425763501
fish	fMasArm1.2	LastCDS	0.5093442963594536
fish	fMasArm1.2	UTR3	0.3740805698776126
fish	fMasArm1.2	5'UTR-intron	0.39040170914398153
fish	fMasArm1.2	First-intron	0.385255333108591
fish	fMasArm1.2	Internal-intron	0.37218971945879087
fish	fMasArm1.2	Last-intron	0.3704541417562843
fish	fMasArm1.2	3'UTR-intron	0.37277768567896136
fish	fMasArm1.2	five-prime-30kb-100bp	0.46271457650118736
fish	fMasArm1.2	five-prime-30kb-200bp	0.3900242220722046
fish	fMasArm1.2	five-prime-30kb-300bp	0.37937856940910386
fish	fMasArm1.2	five-prime-30kb-400bp	0.3781357082273113
fish	fMasArm1.2	five-prime-30kb-500bp	0.38163698049194233
fish	fMasArm1.2	five-prime-30kb-600bp	0.3837401016386198
fish	fMasArm1.2	five-prime-30kb-700bp	0.38646553186676474
fish	fMasArm1.2	five-prime-30kb-800bp	0.38940539770919064
fish	fMasArm1.2	five-prime-30kb-900bp	0.3915889039701391
fish	fMasArm1.2	five-prime-30kb-1000bp	0.39390004550398094
fish	fMasArm1.2	five-prime-30kb-1100bp	0.39501069995573673
fish	fMasArm1.2	five-prime-30kb-1200bp	0.39563194597421636
fish	fMasArm1.2	five-prime-30kb-1300bp	0.39738122171945706
fish	fMasArm1.2	five-prime-30kb-1400bp	0.39862160633484167
fish	fMasArm1.2	five-prime-30kb-1500bp	0.3994609728506788
fish	fMasArm1.2	five-prime-30kb-1600bp	0.39946380090497735
fish	fMasArm1.2	five-prime-30kb-1700bp	0.4006611990950226
fish	fMasArm1.2	five-prime-30kb-1800bp	0.4008993212669683
fish	fMasArm1.2	five-prime-30kb-1900bp	0.4019898190045249
fish	fMasArm1.2	five-prime-30kb-2000bp	0.40249547511312217
fish	fMasArm1.2	five-prime-30kb-2100bp	0.40260237556561085
fish	fMasArm1.2	five-prime-30kb-2200bp	0.4026442307692308
fish	fMasArm1.2	five-prime-30kb-2300bp	0.4032420814479638
fish	fMasArm1.2	five-prime-30kb-2400bp	0.4031873974772329
fish	fMasArm1.2	five-prime-30kb-2500bp	0.4028628804163367
fish	fMasArm1.2	five-prime-30kb-2600bp	0.40306813106984
fish	fMasArm1.2	five-prime-30kb-2700bp	0.40410152676340405
fish	fMasArm1.2	five-prime-30kb-2800bp	0.40394388505487044
fish	fMasArm1.2	five-prime-30kb-2900bp	0.404382283063695
fish	fMasArm1.2	five-prime-30kb-3000bp	0.40404486459322714
fish	fMasArm1.2	five-prime-30kb-3100bp	0.4046342705210161
fish	fMasArm1.2	five-prime-30kb-3200bp	0.4045519348268839
fish	fMasArm1.2	five-prime-30kb-3300bp	0.40539488572075133
fish	fMasArm1.2	five-prime-30kb-3400bp	0.4055668703326545
fish	fMasArm1.2	five-prime-30kb-3500bp	0.40615286875470175
fish	fMasArm1.2	five-prime-30kb-3600bp	0.40584712954584934
fish	fMasArm1.2	five-prime-30kb-3700bp	0.40542360528732874
fish	fMasArm1.2	five-prime-30kb-3800bp	0.40509900429961526
fish	fMasArm1.2	five-prime-30kb-3900bp	0.4059657162253904
fish	fMasArm1.2	five-prime-30kb-4000bp	0.4054746548992985
fish	fMasArm1.2	five-prime-30kb-4100bp	0.4061280832767595
fish	fMasArm1.2	five-prime-30kb-4200bp	0.4056622347949081
fish	fMasArm1.2	five-prime-30kb-4300bp	0.4065601131541725
fish	fMasArm1.2	five-prime-30kb-4400bp	0.40592401262104233
fish	fMasArm1.2	five-prime-30kb-4500bp	0.40718513070046397
fish	fMasArm1.2	five-prime-30kb-4600bp	0.40598964398223014
fish	fMasArm1.2	five-prime-30kb-4700bp	0.4058049001301421
fish	fMasArm1.2	five-prime-30kb-4800bp	0.4061471249131088
fish	fMasArm1.2	five-prime-30kb-4900bp	0.40592547482772795
fish	fMasArm1.2	five-prime-30kb-5000bp	0.4063698087586285
fish	fMasArm1.2	five-prime-30kb-5100bp	0.4062432844587422
fish	fMasArm1.2	five-prime-30kb-5200bp	0.4066532066549042
fish	fMasArm1.2	five-prime-30kb-5300bp	0.4061266410140335
fish	fMasArm1.2	five-prime-30kb-5400bp	0.40646785875961977
fish	fMasArm1.2	five-prime-30kb-5500bp	0.4059489867836877
fish	fMasArm1.2	five-prime-30kb-5600bp	0.40676155117347734
fish	fMasArm1.2	five-prime-30kb-5700bp	0.40813366532737255
fish	fMasArm1.2	five-prime-30kb-5800bp	0.4068172458276503
fish	fMasArm1.2	five-prime-30kb-5900bp	0.40727052982103623
fish	fMasArm1.2	five-prime-30kb-6000bp	0.4072825533359742
fish	fMasArm1.2	five-prime-30kb-6100bp	0.4065630294899919
fish	fMasArm1.2	five-prime-30kb-6200bp	0.406752688172043
fish	fMasArm1.2	five-prime-30kb-6300bp	0.4065953593661573
fish	fMasArm1.2	five-prime-30kb-6400bp	0.4076632710809281
fish	fMasArm1.2	five-prime-30kb-6500bp	0.4078509372159627
fish	fMasArm1.2	five-prime-30kb-6600bp	0.4078216382543319
fish	fMasArm1.2	five-prime-30kb-6700bp	0.40800356556681194
fish	fMasArm1.2	five-prime-30kb-6800bp	0.4078470768011772
fish	fMasArm1.2	five-prime-30kb-6900bp	0.40722508347954045
fish	fMasArm1.2	five-prime-30kb-7000bp	0.4070451534510459
fish	fMasArm1.2	five-prime-30kb-7100bp	0.4078416058256457
fish	fMasArm1.2	five-prime-30kb-7200bp	0.40824509573717804
fish	fMasArm1.2	five-prime-30kb-7300bp	0.4072314657611771
fish	fMasArm1.2	five-prime-30kb-7400bp	0.4070356536502546
fish	fMasArm1.2	five-prime-30kb-7500bp	0.4080696095076401
fish	fMasArm1.2	five-prime-30kb-7600bp	0.40714728809536843
fish	fMasArm1.2	five-prime-30kb-7700bp	0.40650606141840173
fish	fMasArm1.2	five-prime-30kb-7800bp	0.40716581777023203
fish	fMasArm1.2	five-prime-30kb-7900bp	0.40759592529711375
fish	fMasArm1.2	five-prime-30kb-8000bp	0.4064601018675722
fish	fMasArm1.2	five-prime-30kb-8100bp	0.40740747028862473
fish	fMasArm1.2	five-prime-30kb-8200bp	0.40687398604036973
fish	fMasArm1.2	five-prime-30kb-8300bp	0.4054782116581777
fish	fMasArm1.2	five-prime-30kb-8400bp	0.4059898132427843
fish	fMasArm1.2	five-prime-30kb-8500bp	0.4074493491794001
fish	fMasArm1.2	five-prime-30kb-8600bp	0.4081929824561404
fish	fMasArm1.2	five-prime-30kb-8700bp	0.40783711253343363
fish	fMasArm1.2	five-prime-30kb-8800bp	0.4081122997679289
fish	fMasArm1.2	five-prime-30kb-8900bp	0.40771867194560557
fish	fMasArm1.2	five-prime-30kb-9000bp	0.40749872643912377
fish	fMasArm1.2	five-prime-30kb-9100bp	0.4066830814512934
fish	fMasArm1.2	five-prime-30kb-9200bp	0.40753155600837726
fish	fMasArm1.2	five-prime-30kb-9300bp	0.408513046923643
fish	fMasArm1.2	five-prime-30kb-9400bp	0.4072376621824746
fish	fMasArm1.2	five-prime-30kb-9500bp	0.40756934223932983
fish	fMasArm1.2	five-prime-30kb-9600bp	0.40732650288690136
fish	fMasArm1.2	five-prime-30kb-9700bp	0.4063415600588701
fish	fMasArm1.2	five-prime-30kb-9800bp	0.4061653854892445
fish	fMasArm1.2	five-prime-30kb-9900bp	0.40650028079917694
fish	fMasArm1.2	five-prime-30kb-10000bp	0.4082568212503418
fish	fMasArm1.2	five-prime-30kb-10100bp	0.40774368591967314
fish	fMasArm1.2	five-prime-30kb-10200bp	0.40781363224637684
fish	fMasArm1.2	five-prime-30kb-10300bp	0.40739017210144923
fish	fMasArm1.2	five-prime-30kb-10400bp	0.407948207815735
fish	fMasArm1.2	five-prime-30kb-10500bp	0.4075870463681141
fish	fMasArm1.2	five-prime-30kb-10600bp	0.4079454226348865
fish	fMasArm1.2	five-prime-30kb-10700bp	0.4070967559304762
fish	fMasArm1.2	five-prime-30kb-10800bp	0.4071545037649324
fish	fMasArm1.2	five-prime-30kb-10900bp	0.40800713355602114
fish	fMasArm1.2	five-prime-30kb-11000bp	0.4079992406859137
fish	fMasArm1.2	five-prime-30kb-11100bp	0.40773581700826633
fish	fMasArm1.2	five-prime-30kb-11200bp	0.4076129543653041
fish	fMasArm1.2	five-prime-30kb-11300bp	0.40847090125245183
fish	fMasArm1.2	five-prime-30kb-11400bp	0.40763843279356804
fish	fMasArm1.2	five-prime-30kb-11500bp	0.40842826406975424
fish	fMasArm1.2	five-prime-30kb-11600bp	0.4073948247551102
fish	fMasArm1.2	five-prime-30kb-11700bp	0.40698392108618026
fish	fMasArm1.2	five-prime-30kb-11800bp	0.40689362070630875
fish	fMasArm1.2	five-prime-30kb-11900bp	0.4077787214767001
fish	fMasArm1.2	five-prime-30kb-12000bp	0.40694751146594194
fish	fMasArm1.2	five-prime-30kb-12100bp	0.40770236897466383
fish	fMasArm1.2	five-prime-30kb-12200bp	0.408102885420257
fish	fMasArm1.2	five-prime-30kb-12300bp	0.4085978198567393
fish	fMasArm1.2	five-prime-30kb-12400bp	0.4077618562150732
fish	fMasArm1.2	five-prime-30kb-12500bp	0.4080761679039885
fish	fMasArm1.2	five-prime-30kb-12600bp	0.40870971396205036
fish	fMasArm1.2	five-prime-30kb-12700bp	0.40703670563436334
fish	fMasArm1.2	five-prime-30kb-12800bp	0.40838280276424604
fish	fMasArm1.2	five-prime-30kb-12900bp	0.4079258627969969
fish	fMasArm1.2	five-prime-30kb-13000bp	0.40821305841924405
fish	fMasArm1.2	five-prime-30kb-13100bp	0.40888046757946567
fish	fMasArm1.2	five-prime-30kb-13200bp	0.407681980399932
fish	fMasArm1.2	five-prime-30kb-13300bp	0.40916558092108996
fish	fMasArm1.2	five-prime-30kb-13400bp	0.4082457233488161
fish	fMasArm1.2	five-prime-30kb-13500bp	0.4062694007023904
fish	fMasArm1.2	five-prime-30kb-13600bp	0.4068407409469789
fish	fMasArm1.2	five-prime-30kb-13700bp	0.40673369965444967
fish	fMasArm1.2	five-prime-30kb-13800bp	0.40651162452495715
fish	fMasArm1.2	five-prime-30kb-13900bp	0.40666515580736545
fish	fMasArm1.2	five-prime-30kb-14000bp	0.4068923512747875
fish	fMasArm1.2	five-prime-30kb-14100bp	0.4076389597144314
fish	fMasArm1.2	five-prime-30kb-14200bp	0.40746621586660975
fish	fMasArm1.2	five-prime-30kb-14300bp	0.407451746931067
fish	fMasArm1.2	five-prime-30kb-14400bp	0.40752022917780245
fish	fMasArm1.2	five-prime-30kb-14500bp	0.40699530023684577
fish	fMasArm1.2	five-prime-30kb-14600bp	0.4064175575598167
fish	fMasArm1.2	five-prime-30kb-14700bp	0.40732646964113206
fish	fMasArm1.2	five-prime-30kb-14800bp	0.40767439310541437
fish	fMasArm1.2	five-prime-30kb-14900bp	0.40727566281441197
fish	fMasArm1.2	five-prime-30kb-15000bp	0.4074428160482361
fish	fMasArm1.2	five-prime-30kb-15100bp	0.40841304201751527
fish	fMasArm1.2	five-prime-30kb-15200bp	0.4067033029290125
fish	fMasArm1.2	five-prime-30kb-15300bp	0.4071321738145148
fish	fMasArm1.2	five-prime-30kb-15400bp	0.4076324287575775
fish	fMasArm1.2	five-prime-30kb-15500bp	0.40784771401053765
fish	fMasArm1.2	five-prime-30kb-15600bp	0.4063883066115234
fish	fMasArm1.2	five-prime-30kb-15700bp	0.40764036031952866
fish	fMasArm1.2	five-prime-30kb-15800bp	0.4071004475667101
fish	fMasArm1.2	five-prime-30kb-15900bp	0.40812305251827097
fish	fMasArm1.2	five-prime-30kb-16000bp	0.4083972579457255
fish	fMasArm1.2	five-prime-30kb-16100bp	0.40852642909750153
fish	fMasArm1.2	five-prime-30kb-16200bp	0.40811389345268445
fish	fMasArm1.2	five-prime-30kb-16300bp	0.40681699716713887
fish	fMasArm1.2	five-prime-30kb-16400bp	0.40874629185734
fish	fMasArm1.2	five-prime-30kb-16500bp	0.40761232931044256
fish	fMasArm1.2	five-prime-30kb-16600bp	0.4088735905717038
fish	fMasArm1.2	five-prime-30kb-16700bp	0.40854764979683655
fish	fMasArm1.2	five-prime-30kb-16800bp	0.4085307077759908
fish	fMasArm1.2	five-prime-30kb-16900bp	0.4073736809585866
fish	fMasArm1.2	five-prime-30kb-17000bp	0.4075086494242302
fish	fMasArm1.2	five-prime-30kb-17100bp	0.4073745042492918
fish	fMasArm1.2	five-prime-30kb-17200bp	0.40801643059490084
fish	fMasArm1.2	five-prime-30kb-17300bp	0.4073820515510789
fish	fMasArm1.2	five-prime-30kb-17400bp	0.4068489339496049
fish	fMasArm1.2	five-prime-30kb-17500bp	0.4084442058106595
fish	fMasArm1.2	five-prime-30kb-17600bp	0.40763626062322944
fish	fMasArm1.2	five-prime-30kb-17700bp	0.40712634560906513
fish	fMasArm1.2	five-prime-30kb-17800bp	0.4080396600566572
fish	fMasArm1.2	five-prime-30kb-17900bp	0.40828895184135977
fish	fMasArm1.2	five-prime-30kb-18000bp	0.4082581102074386
fish	fMasArm1.2	five-prime-30kb-18100bp	0.4073723354199154
fish	fMasArm1.2	five-prime-30kb-18200bp	0.40678395376508586
fish	fMasArm1.2	five-prime-30kb-18300bp	0.4063136721627288
fish	fMasArm1.2	five-prime-30kb-18400bp	0.40756299073131425
fish	fMasArm1.2	five-prime-30kb-18500bp	0.40798566243977036
fish	fMasArm1.2	five-prime-30kb-18600bp	0.4075297517851072
fish	fMasArm1.2	five-prime-30kb-18700bp	0.4076065712090874
fish	fMasArm1.2	five-prime-30kb-18800bp	0.40749263205622316
fish	fMasArm1.2	five-prime-30kb-18900bp	0.4075289050102017
fish	fMasArm1.2	five-prime-30kb-19000bp	0.4078990024937656
fish	fMasArm1.2	five-prime-30kb-19100bp	0.40795567898435725
fish	fMasArm1.2	five-prime-30kb-19200bp	0.4062757878032192
fish	fMasArm1.2	five-prime-30kb-19300bp	0.40788298160428754
fish	fMasArm1.2	five-prime-30kb-19400bp	0.40816517401655145
fish	fMasArm1.2	five-prime-30kb-19500bp	0.4073625439292597
fish	fMasArm1.2	five-prime-30kb-19600bp	0.409070967010543
fish	fMasArm1.2	five-prime-30kb-19700bp	0.4073852170955674
fish	fMasArm1.2	five-prime-30kb-19800bp	0.407293957601179
fish	fMasArm1.2	five-prime-30kb-19900bp	0.40831028228092053
fish	fMasArm1.2	five-prime-30kb-20000bp	0.40869969391225486
fish	fMasArm1.2	five-prime-30kb-20100bp	0.4082133544949552
fish	fMasArm1.2	five-prime-30kb-20200bp	0.4080773154971091
fish	fMasArm1.2	five-prime-30kb-20300bp	0.4089638362997393
fish	fMasArm1.2	five-prime-30kb-20400bp	0.4102572386520695
fish	fMasArm1.2	five-prime-30kb-20500bp	0.40893298161279795
fish	fMasArm1.2	five-prime-30kb-20600bp	0.4089184899671239
fish	fMasArm1.2	five-prime-30kb-20700bp	0.4077825643351094
fish	fMasArm1.2	five-prime-30kb-20800bp	0.40716982201564444
fish	fMasArm1.2	five-prime-30kb-20900bp	0.408023655670181
fish	fMasArm1.2	five-prime-30kb-21000bp	0.4083981408003628
fish	fMasArm1.2	five-prime-30kb-21100bp	0.4085991762082908
fish	fMasArm1.2	five-prime-30kb-21200bp	0.40864177543447433
fish	fMasArm1.2	five-prime-30kb-21300bp	0.4080500658761529
fish	fMasArm1.2	five-prime-30kb-21400bp	0.4072980327682975
fish	fMasArm1.2	five-prime-30kb-21500bp	0.4079023957409051
fish	fMasArm1.2	five-prime-30kb-21600bp	0.4079234693877551
fish	fMasArm1.2	five-prime-30kb-21700bp	0.4091201814058957
fish	fMasArm1.2	five-prime-30kb-21800bp	0.4082437641723356
fish	fMasArm1.2	five-prime-30kb-21900bp	0.407536420837821
fish	fMasArm1.2	five-prime-30kb-22000bp	0.40863443115469644
fish	fMasArm1.2	five-prime-30kb-22100bp	0.4084037042591374
fish	fMasArm1.2	five-prime-30kb-22200bp	0.4087344113145514
fish	fMasArm1.2	five-prime-30kb-22300bp	0.4084649396292727
fish	fMasArm1.2	five-prime-30kb-22400bp	0.40854578705902134
fish	fMasArm1.2	five-prime-30kb-22500bp	0.40835934354555753
fish	fMasArm1.2	five-prime-30kb-22600bp	0.4080103168754606
fish	fMasArm1.2	five-prime-30kb-22700bp	0.4073425542769684
fish	fMasArm1.2	five-prime-30kb-22800bp	0.40817413978799383
fish	fMasArm1.2	five-prime-30kb-22900bp	0.40798990986905503
fish	fMasArm1.2	five-prime-30kb-23000bp	0.40799444475936736
fish	fMasArm1.2	five-prime-30kb-23100bp	0.40703367454404954
fish	fMasArm1.2	five-prime-30kb-23200bp	0.4071689342403628
fish	fMasArm1.2	five-prime-30kb-23300bp	0.40787074829931974
fish	fMasArm1.2	five-prime-30kb-23400bp	0.40785459198134216
fish	fMasArm1.2	five-prime-30kb-23500bp	0.40832496146257524
fish	fMasArm1.2	five-prime-30kb-23600bp	0.4080056689342404
fish	fMasArm1.2	five-prime-30kb-23700bp	0.4077982796924661
fish	fMasArm1.2	five-prime-30kb-23800bp	0.4077552292953914
fish	fMasArm1.2	five-prime-30kb-23900bp	0.4080647870920532
fish	fMasArm1.2	five-prime-30kb-24000bp	0.40690589569160995
fish	fMasArm1.2	five-prime-30kb-24100bp	0.40650510204081636
fish	fMasArm1.2	five-prime-30kb-24200bp	0.40780952380952384
fish	fMasArm1.2	five-prime-30kb-24300bp	0.4072989589775304
fish	fMasArm1.2	five-prime-30kb-24400bp	0.4087249121215557
fish	fMasArm1.2	five-prime-30kb-24500bp	0.40833965465251953
fish	fMasArm1.2	five-prime-30kb-24600bp	0.40752434105401963
fish	fMasArm1.2	five-prime-30kb-24700bp	0.4089626001671198
fish	fMasArm1.2	five-prime-30kb-24800bp	0.40766470121328946
fish	fMasArm1.2	five-prime-30kb-24900bp	0.4079589522621612
fish	fMasArm1.2	five-prime-30kb-25000bp	0.4082860868579204
fish	fMasArm1.2	five-prime-30kb-25100bp	0.4078973283208458
fish	fMasArm1.2	five-prime-30kb-25200bp	0.4078750425218279
fish	fMasArm1.2	five-prime-30kb-25300bp	0.40834127074120274
fish	fMasArm1.2	five-prime-30kb-25400bp	0.4087532600068035
fish	fMasArm1.2	five-prime-30kb-25500bp	0.40933439165438257
fish	fMasArm1.2	five-prime-30kb-25600bp	0.4086636806894206
fish	fMasArm1.2	five-prime-30kb-25700bp	0.4084754507313755
fish	fMasArm1.2	five-prime-30kb-25800bp	0.4076962835457721
fish	fMasArm1.2	five-prime-30kb-25900bp	0.40878508249702333
fish	fMasArm1.2	five-prime-30kb-26000bp	0.4080117673199866
fish	fMasArm1.2	five-prime-30kb-26100bp	0.4082652829760689
fish	fMasArm1.2	five-prime-30kb-26200bp	0.4086786139624568
fish	fMasArm1.2	five-prime-30kb-26300bp	0.40898882776612033
fish	fMasArm1.2	five-prime-30kb-26400bp	0.4089816172598456
fish	fMasArm1.2	five-prime-30kb-26500bp	0.4086796733212341
fish	fMasArm1.2	five-prime-30kb-26600bp	0.40833768148820326
fish	fMasArm1.2	five-prime-30kb-26700bp	0.407693894623412
fish	fMasArm1.2	five-prime-30kb-26800bp	0.40787876329573386
fish	fMasArm1.2	five-prime-30kb-26900bp	0.40807509074410164
fish	fMasArm1.2	five-prime-30kb-27000bp	0.4088917876588022
fish	fMasArm1.2	five-prime-30kb-27100bp	0.4079089156079854
fish	fMasArm1.2	five-prime-30kb-27200bp	0.40779378402903815
fish	fMasArm1.2	five-prime-30kb-27300bp	0.40754196914700547
fish	fMasArm1.2	five-prime-30kb-27400bp	0.40727153002262173
fish	fMasArm1.2	five-prime-30kb-27500bp	0.40791867521125164
fish	fMasArm1.2	five-prime-30kb-27600bp	0.40712641070719674
fish	fMasArm1.2	five-prime-30kb-27700bp	0.408237820166347
fish	fMasArm1.2	five-prime-30kb-27800bp	0.4080108724712593
fish	fMasArm1.2	five-prime-30kb-27900bp	0.40821762448528437
fish	fMasArm1.2	five-prime-30kb-28000bp	0.40830091306073835
fish	fMasArm1.2	five-prime-30kb-28100bp	0.4074456984063971
fish	fMasArm1.2	five-prime-30kb-28200bp	0.4085153931668374
fish	fMasArm1.2	five-prime-30kb-28300bp	0.408699145493043
fish	fMasArm1.2	five-prime-30kb-28400bp	0.40796506352087114
fish	fMasArm1.2	five-prime-30kb-28500bp	0.4083361591364982
